"fips","democratic_raw_votes_1932","democratic_raw_votes_1936","democratic_raw_votes_1940","democratic_raw_votes_1944","democratic_raw_votes_1948","democratic_raw_votes_1952","democratic_raw_votes_1956","democratic_raw_votes_1960","democratic_raw_votes_1964","democratic_raw_votes_1968","democratic_raw_votes_1972","democratic_raw_votes_1976","democratic_raw_votes_1980","democratic_raw_votes_1984","democratic_raw_votes_1988","democratic_raw_votes_1992","democratic_raw_votes_1996","democratic_raw_votes_2000","democratic_raw_votes_2004","democratic_raw_votes_2008","democratic_raw_votes_2012","democratic_raw_votes_2016","democratic_raw_votes_2020","pres_raw_county_vote_totals_two_party_1932","pres_raw_county_vote_totals_two_party_1936","pres_raw_county_vote_totals_two_party_1940","pres_raw_county_vote_totals_two_party_1944","pres_raw_county_vote_totals_two_party_1948","pres_raw_county_vote_totals_two_party_1952","pres_raw_county_vote_totals_two_party_1956","pres_raw_county_vote_totals_two_party_1960","pres_raw_county_vote_totals_two_party_1964","pres_raw_county_vote_totals_two_party_1968","pres_raw_county_vote_totals_two_party_1972","pres_raw_county_vote_totals_two_party_1976","pres_raw_county_vote_totals_two_party_1980","pres_raw_county_vote_totals_two_party_1984","pres_raw_county_vote_totals_two_party_1988","pres_raw_county_vote_totals_two_party_1992","pres_raw_county_vote_totals_two_party_1996","pres_raw_county_vote_totals_two_party_2000","pres_raw_county_vote_totals_two_party_2004","pres_raw_county_vote_totals_two_party_2008","pres_raw_county_vote_totals_two_party_2012","pres_raw_county_vote_totals_two_party_2016","pres_raw_county_vote_totals_two_party_2020","dem_two_party_vote_share_1932","dem_two_party_vote_share_1936","dem_two_party_vote_share_1940","dem_two_party_vote_share_1944","dem_two_party_vote_share_1948","dem_two_party_vote_share_1952","dem_two_party_vote_share_1956","dem_two_party_vote_share_1960","dem_two_party_vote_share_1964","dem_two_party_vote_share_1968","dem_two_party_vote_share_1972","dem_two_party_vote_share_1976","dem_two_party_vote_share_1980","dem_two_party_vote_share_1984","dem_two_party_vote_share_1988","dem_two_party_vote_share_1992","dem_two_party_vote_share_1996","dem_two_party_vote_share_2000","dem_two_party_vote_share_2004","dem_two_party_vote_share_2008","dem_two_party_vote_share_2012","dem_two_party_vote_share_2016","dem_two_party_vote_share_2020","county.county_name","county.state"
"51081",692,884,843,954,710,1259,994,1676,2262,1367,1197,2413,2142,2352,2083,2237,2381,2314,2514,3122,3135,2558,2627,804,884,995,1233,1011,2247,1718,2733,4507,1896,2805,3550,3725,4656,3693,3572,3557,3879,4246,4851,4901,4295,4541,0.860696517412935,1,0.847236180904523,0.773722627737226,0.702274975272008,0.560302625723186,0.578579743888242,0.613245517746067,0.50188595518083,0.720991561181435,0.426737967914439,0.679718309859155,0.57503355704698,0.505154639175258,0.564040075819117,0.626259798432251,0.669384312622997,0.596545501417891,0.592086669806877,0.643578643578644,0.639665374413385,0.59557625145518,0.578506936798062,"GREENSVILLE","VA"
"51083",3583,4331,3441,3351,1323,3296,2470,2676,2198,2199,2384,4352,4528,4231,4282,4752,5599,5963,6220,8126,7766,6897,7666,3858,4633,3814,3863,1844,5570,4252,4460,6126,4833,7853,8397,9616,10957,9953,9951,12089,13695,14583,16726,16460,16601,18084,0.92871954380508,0.934815454349234,0.902202412165705,0.867460522909656,0.717462039045553,0.591741472172352,0.580903104421449,0.6,0.358798563499837,0.454996896337678,0.303578250350185,0.518280338216029,0.470881863560732,0.386145842840193,0.430222043604943,0.477539945734097,0.463148316651501,0.435414384811975,0.426524034835082,0.48583044362071,0.471810449574727,0.415456900186736,0.423910639239106,"HALIFAX","VA"
"51085",1073,1397,1347,1471,1048,1518,1109,2023,2864,2079,2200,6069,5383,4831,5985,8021,9880,12044,13941,18447,18294,19382,25307,1311,1724,1711,2046,1886,3775,3381,5043,7743,7504,13295,17628,19645,23631,26555,28357,31966,40658,49345,55791,58234,59012,69625,0.818459191456903,0.810324825986079,0.787258912916423,0.718963831867058,0.555673382820785,0.402119205298013,0.328009464655427,0.401150109062066,0.369882474493091,0.27705223880597,0.165475742760436,0.34428182437032,0.274013743955205,0.204434852524227,0.225381284127283,0.282857848150369,0.309078395795533,0.296227064784298,0.282521025433175,0.330644727644244,0.314146374969949,0.328441672880092,0.363475763016158,"HANOVER","VA"
"51087",2458,3610,3993,3056,2321,5339,5032,9626,12779,8600,8420,21729,21023,21336,26980,36807,41121,48645,60864,86323,89594,93935,116572,3749,4895,5998,4319,4413,16021,17734,29072,42065,42812,60956,67134,71528,85200,89264,93717,95551,111532,132673,153704,160043,153792,180012,0.655641504401174,0.737487231869254,0.665721907302434,0.707571197036351,0.525946068434172,0.333250109231634,0.283748731250705,0.33110897083104,0.303791750861762,0.200878258432215,0.138132423387361,0.323666100634552,0.293912873280394,0.250422535211268,0.302249507080122,0.392746246678831,0.430356563510586,0.436152852992863,0.458751969127102,0.561618435434341,0.559812050511425,0.610792498959634,0.647579050285537,"HENRICO","VA"
"51089",1146,1790,1795,1538,1318,2323,2582,3306,5295,4175,4042,9680,8800,6976,7536,9296,9061,8898,9851,11118,10317,8198,9127,1488,2248,2269,2265,2048,4194,5018,5629,8139,8121,11598,15292,17058,19669,18407,18301,18171,20768,23209,24876,24301,23406,25852,0.770161290322581,0.796263345195729,0.791097399735566,0.679028697571744,0.6435546875,0.553886504530281,0.514547628537266,0.587315686622846,0.650571323258386,0.514099248860978,0.34850836351095,0.633010724561862,0.51588697385391,0.35466978494077,0.409409463790949,0.507950385224851,0.498651697760167,0.428447611710324,0.424447412641648,0.44693680656054,0.424550430023456,0.35025207211826,0.35304812006808,"HENRY","VA"
"51091",464,515,549,535,423,419,432,401,476,284,206,493,487,398,456,494,446,453,522,590,459,371,417,819,1037,1177,1176,1002,1115,1065,928,987,903,980,1122,1238,1395,1263,1180,1077,1395,1504,1520,1383,1329,1509,0.566544566544567,0.496624879459981,0.466440101954121,0.454931972789116,0.422155688622754,0.375784753363229,0.405633802816901,0.432112068965517,0.482269503546099,0.314507198228128,0.210204081632653,0.439393939393939,0.393376413570275,0.285304659498208,0.36104513064133,0.41864406779661,0.414113277623027,0.324731182795699,0.347074468085106,0.388157894736842,0.331887201735358,0.27915726109857,0.276341948310139,"HIGHLAND","VA"
"51093",982,1025,1138,1178,1064,1227,1324,2020,2656,1977,2305,4145,3951,3650,3747,4380,4952,5162,5871,8573,8761,7881,9399,1266,1232,1346,1608,1506,2223,2622,3161,4393,3289,5860,6863,7477,9314,9526,9750,10368,12749,15800,19831,20563,20085,23106,0.77567140600316,0.831980519480519,0.845468053491828,0.732587064676617,0.706507304116866,0.55195681511471,0.504958047292143,0.639038279025625,0.604598224447985,0.601094557616297,0.393344709897611,0.603963281363835,0.528420489501137,0.391883186600816,0.393344530757926,0.449230769230769,0.477623456790123,0.404894501529532,0.371582278481013,0.432302960012102,0.426056509264212,0.392382374906647,0.406777460399896,"ISLE OF WIGHT","VA"
"51095",302,302,306,317,198,346,312,845,1744,1521,1992,3000,3068,3486,4642,6536,7247,9090,11934,17352,17879,19105,25553,418,372,452,478,375,873,1040,1718,2836,2964,5364,6186,7357,10590,13587,15317,17367,23718,30883,38264,40722,40411,48706,0.722488038277512,0.811827956989247,0.676991150442478,0.663179916317992,0.528,0.396334478808706,0.3,0.491850989522701,0.614950634696756,0.513157894736842,0.371364653243848,0.484966052376334,0.417017806170994,0.329178470254958,0.341650106719659,0.426715414245609,0.417285656705246,0.383253225398432,0.38642618916556,0.453481078820824,0.439050144884829,0.472767315829848,0.524637621648257,"JAMES CITY","VA"
"51097",368,372,365,363,293,387,289,536,786,882,708,1111,1128,1201,1309,1363,1393,1387,1506,1918,1745,1468,1590,522,496,489,529,464,802,784,968,1485,1450,1741,1889,2077,2650,2685,2569,2466,2810,3243,3681,3610,3567,4040,0.704980842911877,0.75,0.74642126789366,0.686200378071834,0.631465517241379,0.482543640897756,0.368622448979592,0.553719008264463,0.529292929292929,0.608275862068966,0.406662837449742,0.588141874007411,0.543090996629754,0.453207547169811,0.487523277467412,0.530556636823667,0.564882400648824,0.493594306049822,0.464384828862165,0.52105406139636,0.483379501385042,0.411550322399776,0.393564356435644,"KING AND QUEEN","VA"
"51099",475,469,515,348,248,503,563,717,1085,730,658,1513,1318,1450,1519,1811,1875,2070,2739,4473,4477,4007,5404,678,764,682,688,564,1080,1218,1402,1729,1559,2333,2896,3102,3806,4106,4381,4472,5660,7863,10361,11081,11348,13850,0.700589970501475,0.613874345549738,0.755131964809384,0.505813953488372,0.439716312056738,0.465740740740741,0.462233169129721,0.511412268188302,0.62753036437247,0.468248877485568,0.28204029147021,0.522444751381215,0.424887169568021,0.380977404098791,0.369946419873356,0.413375941565853,0.419275491949911,0.365724381625442,0.348340328119039,0.431715085416466,0.404024907499323,0.353101868170603,0.390180505415162,"KING GEORGE","VA"
"51101",612,696,697,718,476,533,357,745,904,764,797,1501,1446,1448,1561,1822,1765,2125,2436,3344,3344,2760,3260,789,907,932,998,824,1263,1244,1538,1969,1810,2636,3098,3482,4251,4296,4413,4111,5672,6833,8310,8810,8735,10580,0.775665399239544,0.767364939360529,0.747854077253219,0.719438877755511,0.577669902912621,0.422011084718923,0.286977491961415,0.484395318595579,0.459116302691722,0.422099447513812,0.302352048558422,0.484506132989025,0.415278575531304,0.340625735121148,0.363361266294227,0.412871062769091,0.429335927998054,0.374647390691114,0.356505195375384,0.402406738868833,0.379568671963678,0.315970234688037,0.30812854442344,"KING WILLIAM","VA"
"51103",639,689,711,666,560,753,373,895,1245,1134,1009,1581,1567,1559,1551,1812,1844,1937,2477,3235,3149,2869,3368,911,1011,1028,1056,1019,1981,1753,2235,2908,2774,3692,3962,4347,4975,4931,4653,4553,5348,6201,6882,6902,6392,7065,0.701427003293084,0.681503461918892,0.691634241245136,0.630681818181818,0.549558390578999,0.380111055022716,0.212778094694809,0.400447427293065,0.428129298486933,0.408795962509012,0.27329360780065,0.399040888440182,0.360478490913273,0.313366834170854,0.314540661123504,0.389426176660219,0.405007687239183,0.362191473448018,0.399451701338494,0.470066841034583,0.456244566792234,0.448842302878598,0.476716206652512,"LANCASTER","VA"
"51105",2892,4120,4180,4470,4069,4242,3714,3867,5151,4105,2825,5415,4758,5085,4906,5215,4444,4031,4005,3219,2583,1627,1489,4877,6186,6803,8391,8366,8864,8262,7230,8614,8555,7782,10094,9175,10450,8986,8719,7669,8582,9669,9044,9430,9170,9854,0.592987492310847,0.666020045263498,0.614434808172865,0.532713621737576,0.486373416208463,0.478564981949458,0.449527959331881,0.534854771784232,0.597980032505224,0.479836353009936,0.36301721922385,0.536457301367149,0.51858310626703,0.486602870813397,0.545960382817716,0.598119050349811,0.57947581170948,0.469704031694244,0.414210363015824,0.355926581158779,0.273913043478261,0.17742639040349,0.151106149786889,"LEE","VA"
"51107",2440,2287,2156,1802,1545,2075,1960,2399,4278,3262,3941,7995,6694,8227,10101,14462,19942,30938,47271,74845,82479,100795,138372,3040,3154,3217,3287,2975,4615,4449,4925,6872,7839,13358,17187,18770,25992,30549,33752,45657,73391,107653,138181,157771,170744,220460,0.802631578947368,0.725110970196576,0.670189617656201,0.548220261636751,0.519327731092437,0.449620801733478,0.440548437851203,0.487106598984772,0.622526193247963,0.416124505676744,0.295029195987423,0.465177168790365,0.356632924880128,0.316520467836257,0.33064912108416,0.428478312396302,0.436778588168298,0.421550326334292,0.4391052734248,0.541644654474928,0.522776682660311,0.590328210654547,0.627651274607639,"LOUDOUN","VA"
"51109",879,1100,896,930,782,1025,795,1244,1731,1290,1338,2857,2809,2703,2789,3399,3761,4309,4844,6978,6953,6212,8269,1245,1586,1469,1564,1483,2160,1947,2414,3100,2800,3883,5008,5442,6492,6620,6860,7529,9770,11927,15160,16168,16740,21563,0.706024096385542,0.693568726355612,0.609938733832539,0.59462915601023,0.527309507754552,0.474537037037037,0.408320493066256,0.515327257663629,0.558387096774194,0.460714285714286,0.344578933814061,0.570487220447284,0.51617052554208,0.416358595194085,0.421299093655589,0.495481049562682,0.499535130827467,0.441044012282497,0.406137335457366,0.460290237467018,0.430047006432459,0.371087216248507,0.383480962760284,"LOUISA","VA"
"51111",1141,1291,1213,1205,1126,1528,1111,1451,1128,1180,1044,1739,1958,1754,1870,2082,1995,2026,2362,2703,2684,2227,2418,1233,1368,1357,1389,1377,2365,1691,2289,2975,2361,3508,3555,4003,4467,4400,4309,4058,4536,5220,5603,5653,5431,5955,0.925385239253852,0.943713450292398,0.893883566691231,0.867530597552196,0.817719680464778,0.646088794926004,0.657007687758723,0.63390126692879,0.379159663865546,0.499788225328251,0.297605473204105,0.489170182841069,0.489133150137397,0.392657264383255,0.425,0.483174750522163,0.49162148841794,0.446649029982363,0.452490421455939,0.482420132072104,0.474792145763312,0.410053397164426,0.406045340050378,"LUNENBURG","VA"
"51113",849,804,692,616,428,540,533,636,862,478,639,1466,1351,1302,1427,1700,1734,1844,2176,2862,2639,2203,2698,1371,1466,1338,1427,1090,1552,1383,1634,1922,1666,2503,3176,3310,4025,3928,4041,4030,4784,5732,6620,6508,6622,7998,0.61925601750547,0.548431105047749,0.517189835575486,0.431674842326559,0.392660550458716,0.347938144329897,0.385394070860448,0.389228886168911,0.448491155046826,0.286914765906363,0.255293647622853,0.461586901763224,0.408157099697885,0.323478260869565,0.363289205702648,0.420687948527592,0.430272952853598,0.385451505016722,0.379623168178646,0.432326283987915,0.405500921942225,0.332678948958019,0.337334333583396,"MADISON","VA"
"51115",652,622,592,615,458,533,406,682,1137,691,730,1309,1300,1106,1235,1402,1602,1499,1589,1934,1807,1563,1825,1140,1074,941,1106,948,1484,1424,1751,2286,2000,2894,3217,3504,3974,3987,3581,3808,4450,5086,5390,5295,5080,5726,0.571929824561404,0.579143389199255,0.629117959617428,0.556057866184448,0.483122362869198,0.359164420485175,0.285112359550562,0.389491719017704,0.497375328083989,0.3455,0.25224602626123,0.406900839291265,0.371004566210046,0.278309008555611,0.309756709305242,0.391510751186819,0.420693277310924,0.33685393258427,0.312426268187181,0.358812615955473,0.341265344664778,0.307677165354331,0.318721620677611,"MATHEWS","VA"
"51117",2188,2730,2402,2561,2117,2525,2004,2533,3238,2667,2804,4076,3790,3438,3275,4273,4408,4797,5293,7127,6921,6285,6803,2463,2932,2710,2991,2630,4416,3502,4469,8214,5417,9185,8499,8643,10215,9162,9674,9341,11397,12612,14944,14894,14573,16069,0.88834754364596,0.931105047748977,0.886346863468635,0.856235372785022,0.804942965779468,0.571784420289855,0.572244431753284,0.566793466099799,0.394205015826637,0.492338932988739,0.305280348394121,0.479585833627486,0.438505148675228,0.336563876651982,0.357454704213054,0.441699400454827,0.471898083716947,0.420900236904449,0.419679670155408,0.476913811563169,0.464683765274607,0.431277019144994,0.423361752442591,"MECKLENBURG","VA"
"51119",595,653,586,627,457,507,338,574,973,575,724,1312,1395,1206,1361,1597,1704,1671,1914,2391,2370,2108,2491,722,776,711,813,728,1212,1059,1397,1992,1384,2421,2920,3205,3818,3932,3821,3845,4515,5250,5936,5989,5778,6687,0.82409972299169,0.841494845360825,0.824191279887482,0.771217712177122,0.627747252747253,0.418316831683168,0.319169027384325,0.410880458124553,0.488453815261044,0.415462427745665,0.299049979347377,0.449315068493151,0.435257410296412,0.315872184389733,0.346134282807731,0.417953415336299,0.443172951885566,0.370099667774086,0.364571428571429,0.402796495956873,0.395725496744031,0.364832121841468,0.37251383280993,"MIDDLESEX","VA"
"51121",1805,1832,2168,1652,1126,1600,1848,2157,3872,2700,3692,7539,7455,7202,8909,10658,10867,11720,14128,21031,19903,20021,23218,3327,3684,4058,3588,3196,5481,6446,6427,8476,9798,13040,15510,15677,19630,21235,21264,21384,25711,31198,40059,39909,39480,43847,0.542530808536219,0.49728555917481,0.534253326761952,0.460423634336678,0.352315394242804,0.291917533296844,0.286689419795222,0.335615372646647,0.456819254365267,0.275566442131047,0.283128834355828,0.486073500967118,0.475537411494546,0.366887417218543,0.419543206969626,0.501222723852521,0.508183688739244,0.455836023491891,0.452849541637284,0.525000624079483,0.498709564258689,0.507117527862209,0.529523114466212,"MONTGOMERY","VA"
"51123",1264,1478,1408,1398,2115,2360,2492,3944,4804,4174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1460,1653,1537,1749,2528,3528,4245,5290,7394,6275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865753424657534,0.894131881427707,0.916070266753416,0.799313893653516,0.836629746835443,0.668934240362812,0.587043580683157,0.745557655954631,0.649715985934541,0.665179282868526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANSEMOND","VA"
"51125",1457,1204,1291,1390,1204,1222,1215,1480,1635,1120,954,2426,2410,2021,2272,2586,2782,2907,3543,4391,4171,3689,4327,1695,1574,1621,1817,1575,1962,1979,2255,2528,2250,3099,3942,4276,4798,4774,4745,4770,5820,7082,8038,8118,7843,9139,0.859587020648968,0.764930114358323,0.796421961752005,0.764997248211337,0.764444444444444,0.622833843017329,0.613946437594745,0.656319290465632,0.646756329113924,0.497777777777778,0.30784123910939,0.615423642820903,0.563610851262862,0.421217173822426,0.475911185588605,0.544994731296101,0.583228511530398,0.499484536082474,0.500282406099972,0.546280169196317,0.51379650160138,0.470355731225296,0.47346536820221,"NELSON","VA"
"51127",286,307,286,329,277,400,178,481,684,765,633,1338,1204,1204,1427,1738,1859,2055,2443,3493,3555,3546,4621,401,427,419,487,417,855,688,1007,1361,1291,2003,2597,2943,3883,4344,4446,4711,5989,7857,9878,10801,11664,14252,0.713216957605985,0.718969555035129,0.682577565632458,0.675564681724846,0.664268585131894,0.467836257309941,0.258720930232558,0.477656405163853,0.502571638501102,0.592563903950426,0.316025961058412,0.515209857527917,0.409106354060483,0.310069533865568,0.328499079189687,0.390913180386865,0.394608363404797,0.343129069961596,0.310932926053201,0.353614091921442,0.329136191093417,0.304012345679012,0.324235195060342,"NEW KENT","VA"
"51129",2926,3734,3821,5467,4696,6766,6026,5101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3998,4386,4460,6994,6526,12380,10584,8870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.731865932966483,0.851345189238486,0.856726457399103,0.781670002859594,0.719583205638982,0.546526655896607,0.569349962207105,0.575084554678692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORFOLK","VA"
"51131",1264,975,866,1108,997,1289,1132,1387,1516,1418,1246,2459,2363,2226,2242,2568,2569,2340,2775,3800,3741,3255,3667,1562,1252,1225,1489,1522,2596,2396,2382,3102,2828,3833,4502,4528,5132,4804,4656,4332,4639,5444,6513,6417,5941,6622,0.80921895006402,0.778753993610224,0.706938775510204,0.744123572867696,0.655059132720105,0.49653312788906,0.47245409015025,0.582283795130143,0.488716956802063,0.501414427157001,0.325071745369163,0.546201688138605,0.521863957597173,0.433749025720966,0.46669442131557,0.551546391752577,0.593028624192059,0.504419055830998,0.509735488611315,0.583448487640104,0.582982702197288,0.547887561016664,0.553760193295077,"NORTHAMPTON","VA"
"51133",630,618,712,695,429,573,428,858,988,1077,884,1814,1551,1407,1506,1862,1957,2118,2548,3312,3191,2852,3252,875,878,1098,1220,964,1803,1619,2198,2411,2515,3216,3981,4149,4573,4490,4529,4562,5480,6380,7353,7501,7154,7737,0.72,0.703872437357631,0.648451730418944,0.569672131147541,0.445020746887967,0.317803660565724,0.264360716491662,0.390354868061874,0.409788469514724,0.428230616302187,0.274875621890547,0.455664405928159,0.373825018076645,0.307675486551498,0.335412026726058,0.41112828438949,0.428978518193775,0.386496350364963,0.399373040752351,0.450428396572827,0.425409945340621,0.398658093374336,0.420317952694843,"NORTHUMBERLAND","VA"
"51135",1348,1297,1290,1453,1004,1381,1242,1882,2138,1529,1308,2558,2593,2296,2217,2411,2327,2460,2635,3413,3344,2829,2971,1625,1557,1663,1925,1490,2835,2366,3201,4491,3143,4287,5044,5406,5714,5378,5021,4743,5330,5938,6912,6753,6541,6998,0.829538461538462,0.833012202954399,0.775706554419723,0.754805194805195,0.673825503355705,0.487125220458554,0.524936601859679,0.587941268353639,0.476063237586284,0.486477887368756,0.305108467459762,0.507137192704203,0.479652238253792,0.40182009100455,0.412235031610264,0.480183230432185,0.490617752477335,0.461538461538462,0.443752105085888,0.493778935185185,0.495187324152229,0.432502675431891,0.424549871391826,"NOTTOWAY","VA"
"51137",1253,1227,1283,1199,856,916,794,1108,1508,879,1032,2309,2420,2285,2592,3348,3590,4126,5015,7107,6870,5957,7995,1562,1629,1747,1893,1582,2441,2138,2521,3103,2606,3790,4858,5801,6768,6911,7440,8025,10117,12764,15613,16114,16478,20421,0.802176696542894,0.753222836095764,0.734401831711505,0.633386159535129,0.541087231352718,0.37525604260549,0.371375116931712,0.439508131693772,0.485981308411215,0.337298541826554,0.272295514511873,0.475298476739399,0.417169453542493,0.337618203309693,0.375054261322529,0.45,0.447352024922118,0.407828407630721,0.392901911626449,0.455197591750464,0.426337346406851,0.361512319456245,0.39150874100191,"ORANGE","VA"
"51139",1851,1888,1596,1653,1611,1441,1358,1608,2606,2125,1585,3401,2607,2437,2499,3010,2868,2726,3324,4235,3724,2514,3007,3112,3439,3226,4227,3847,4090,3730,4316,5410,5792,5911,7181,6904,7458,7512,7213,6744,7815,9545,10276,10068,10345,12352,0.594794344473008,0.548996801395755,0.494730316181029,0.391057487579844,0.418767871068365,0.352322738386308,0.364075067024129,0.3725671918443,0.481700554528651,0.366885359116022,0.268144138047708,0.473610917699485,0.37760718424102,0.326763207294181,0.332667731629393,0.417302093442396,0.425266903914591,0.348816378758797,0.348245154531168,0.412125340599455,0.369884783472388,0.243015949734171,0.243442357512953,"PAGE","VA"
"51141",1342,1588,1479,1383,760,1554,1677,1655,2306,1105,942,2740,2382,1908,2093,2465,2301,2254,2572,2879,2417,1768,1954,1828,2314,1993,2089,1408,2868,3022,3017,3774,3292,3893,5089,5818,6611,6083,5986,5848,7155,8079,8370,8039,8222,9439,0.734135667396061,0.686257562662057,0.742097340692424,0.662039253231211,0.539772727272727,0.5418410041841,0.554930509596294,0.548558170367915,0.611022787493376,0.335662211421628,0.241972771641408,0.538416191786206,0.409419044345136,0.288609892603237,0.344073647871116,0.411794186435015,0.393467852257182,0.315024458420685,0.318356232206956,0.343966547192354,0.300659285980843,0.215032838725371,0.207013454815129,"PATRICK","VA"
"51143",3124,3694,3710,3492,3149,3976,4136,4089,5228,5427,4429,7929,7653,7791,6612,7675,7681,7834,9274,11415,10858,9199,10115,3780,4250,4438,4716,4313,6869,7006,7877,12348,10523,16537,17102,19675,23534,18841,19142,19808,23594,26947,30145,30121,30753,33866,0.826455026455026,0.869176470588235,0.83596214511041,0.740458015267176,0.73011824715975,0.578832435580143,0.59035112760491,0.519106258727942,0.42338840298024,0.515727454148057,0.267823668138115,0.4636299847971,0.388970775095299,0.331052944675788,0.350936786794756,0.400950788841291,0.387772617124394,0.332033567856235,0.344157049022155,0.37866976281307,0.360479399754324,0.299125288589731,0.298677139313766,"PITTSYLVANIA","VA"
"51145",433,438,510,461,338,498,297,528,969,1004,810,1528,1484,1381,1467,1950,2254,2708,3112,4237,4088,4060,5320,541,596,667,691,576,1056,1026,1307,2151,1726,2561,3538,4417,5302,5507,5782,6933,9528,12067,14325,15288,15945,19375,0.800369685767098,0.73489932885906,0.764617691154423,0.667149059334298,0.586805555555556,0.471590909090909,0.289473684210526,0.40397857689365,0.450488145048815,0.581691772885284,0.316282702069504,0.431882419446015,0.335974643423138,0.260467748019615,0.266388233157799,0.337253545485991,0.325111784220395,0.284214945424013,0.257893428358333,0.295776614310646,0.267399267399267,0.254625274380684,0.27458064516129,"POWHATAN","VA"
"51147",970,1153,1110,1063,740,926,437,1459,1512,1567,1585,2448,2553,2589,2434,2775,2678,2922,3632,5101,5132,4591,4973,1166,1406,1423,1488,1199,2285,1369,3180,4057,3424,4784,5182,5327,6043,5581,5633,5208,6136,7203,9275,9084,8692,9407,0.831903945111492,0.820056899004267,0.780042164441321,0.714381720430108,0.617180984153461,0.405251641137856,0.319211102994887,0.458805031446541,0.372689179196451,0.457651869158879,0.3313127090301,0.472404477035893,0.479256617232964,0.428429587953003,0.43612255868124,0.492632700159773,0.5142089093702,0.476205997392438,0.504234346799944,0.549973045822102,0.564949361514751,0.528186838472158,0.528648878494738,"PRINCE EDWARD","VA"
"51149",597,713,766,796,745,612,642,983,1502,1272,1084,2630,2310,2136,2469,3087,3498,4182,5066,7130,6991,6419,7103,712,841,922,1097,1062,1153,1331,1710,3292,2831,3489,4884,5699,7135,7451,7886,8714,10761,13197,15882,15870,15576,17206,0.838483146067416,0.847800237812128,0.830802603036876,0.725615314494075,0.7015065913371,0.530789245446661,0.482344102178813,0.574853801169591,0.456257594167679,0.449311197456729,0.310690742333047,0.538493038493039,0.40533426917003,0.299369306236861,0.331364917460744,0.391453208217094,0.401422997475327,0.388625592417062,0.383875123134046,0.44893590227931,0.440516698172653,0.412108371854135,0.412821108915495,"PRINCE GEORGE","VA"
"51151",1451,1925,1689,1959,2008,3037,4342,5954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1883,2361,2134,2952,3337,6217,9017,10798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.770578863515667,0.815332486234646,0.791471415182755,0.663617886178862,0.601738088103087,0.488499276178221,0.481534878562715,0.551398407112428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRINCESS ANNE","VA"
"51153",1499,1512,1435,1340,1162,1653,1851,2987,5611,5566,7266,15215,12787,15631,19198,26486,33462,44745,61271,93435,103331,113144,142863,1885,1969,1935,2103,1922,3272,3874,5611,8954,13510,27415,30661,35848,50623,58852,61918,72754,97533,131047,161056,177789,184865,224085,0.795225464190981,0.76790248857288,0.741602067183463,0.637184973846885,0.604578563995838,0.505195599022005,0.477800722767166,0.532347175191588,0.62664730846549,0.4119911176906,0.265037388291082,0.496232999576009,0.356700513278286,0.308772692254509,0.326208115272208,0.427759294550858,0.45993347444814,0.458767801667128,0.467549810373378,0.58013982714087,0.581200186738212,0.612035809915344,0.637539326594819,"PRINCE WILLIAM","VA"
"51155",2314,2337,2226,2155,1412,1715,1994,2104,3620,2497,2311,5546,5769,4364,4686,5633,5333,5255,5310,5918,5292,4172,4925,3423,3517,3249,3457,3103,4530,5511,5163,6721,6906,8592,10310,11516,12606,11530,11781,10720,12344,14079,14775,14212,14494,17052,0.676015191352615,0.664486778504407,0.685133887349954,0.623372866647382,0.455043506284241,0.378587196467991,0.361821810923607,0.407515010652721,0.538610325844368,0.361569649580075,0.26897113594041,0.537924345295829,0.500955192775269,0.346184356655561,0.406418039895924,0.478142772260419,0.497481343283582,0.425712896953986,0.377157468570211,0.400541455160745,0.372361384745286,0.287843245480889,0.288822425521933,"PULASKI","VA"
"51157",590,686,588,497,617,518,523,544,675,394,471,1071,1055,999,1003,1273,1405,1462,1837,2105,1980,1747,2096,714,927,813,794,928,1137,1037,970,1124,988,1526,1952,2234,2695,2660,2683,2910,3312,4009,4332,4291,4286,4908,0.826330532212885,0.740021574973031,0.723247232472325,0.625944584382871,0.664870689655172,0.455584872471416,0.50433944069431,0.560824742268041,0.600533807829182,0.398785425101215,0.308650065530799,0.548668032786885,0.47224709042077,0.370686456400742,0.377067669172932,0.474468878121506,0.482817869415808,0.441425120772947,0.458219007233724,0.485918744228994,0.461430901887672,0.407606159589361,0.427057864710676,"RAPPAHANNOCK","VA"
